item,ordqty_norm,shipqty_norm,unit_fill_rate_pct
APO27572       ,30.0,18.0,60.0
MMM1537,50.0,30.0,60.0
RUB16623       ,20.0,12.0,60.0
GEO45847       ,20.0,12.0,60.0
BRTM821        ,10.0,6.0,60.0
ACP14-0113-002,5.0,3.0,60.0
MDH28866,10.0,6.0,60.0
GEO45312       ,10.0,6.0,60.0
AVE17513,55.0,33.0,60.0
BSHWC72424,5.0,3.0,60.0
HON92746L-NN   ,5.0,3.0,60.0
MMMWR310BE     ,25.0,15.0,60.0
QUAS3615       ,20.0,12.0,60.0
AVT78040,5.0,3.0,60.0
RAC97525,65.0,39.0,60.0
PAC1859621,5.0,3.0,60.0
ESS1257Y       ,200.0,120.0,60.0
CRD18732       ,20.0,12.0,60.0
ESS4210-1/3BLU ,100.0,60.0,60.0
ESS4153-1/5NAV,35.0,21.0,60.0
NUK82C         ,10.0,6.0,60.0
CCS55190       ,10.0,6.0,60.0
BDY540-32,15.0,9.0,60.0
MNL8932402     ,10.0,6.0,60.0
DTM85301,5.0,3.0,60.0
KMW40408,10.0,6.0,60.0
SEL97075       ,10.0,6.0,60.0
RUB18703       ,15.0,9.0,60.0
ICE92571       ,10.0,6.0,60.0
SONDPW47       ,10.0,6.0,60.0
BSHWC24446,5.0,3.0,60.0
SAF9311MO,15.0,9.0,60.0
KMW36503,10.0,6.0,60.0
KOH5633BC      ,50.0,30.0,60.0
GLW89088       ,10.0,6.0,60.0
HEWQ3068A,5.0,3.0,60.0
SMD19944       ,20.0,12.0,60.0
QRT2963M,5.0,3.0,60.0
LEX12B0090     ,5.0,3.0,60.0
QUA38610       ,5.0,3.0,60.0
CRO3302        ,5.0,3.0,60.0
FIR4R-1822-C-PA,10.0,6.0,60.0
QUA38563       ,20.0,12.0,60.0
CRO5607,10.0,6.0,60.0
KIM55032,15.0,9.0,60.0
NUKBM270       ,10.0,6.0,60.0
ESS50425-05,50.0,30.0,60.0
FEL20000       ,100.0,60.0,60.0
DTM35161,15.0,9.0,60.0
QUA45590,40.0,24.0,60.0
PAC67000,30.0,18.0,60.0
NUKB394-2      ,10.0,6.0,60.0
LEX140195A     ,10.0,6.0,60.0
ACC50001,5.0,3.0,60.0
SONHTDDW750,5.0,3.0,60.0
SHRAL100TD,160.0,96.0,60.0
BRTPPF775      ,10.0,6.0,60.0
SAF9331MO,5.0,3.0,60.0
LTHVIS6009,10.0,6.0,60.0
SHRXEA402,5.0,3.0,60.0
FEL99425,5.0,3.0,60.0
PSPLFH7620/00,5.0,3.0,60.0
AVE01029,15.0,9.0,60.0
AVE05331       ,10.0,6.0,60.0
XER3R5134      ,300.0,180.0,60.0
HEWC9704A,345.0,207.0,60.0
PELP250S       ,5.0,3.0,60.0
FEL99464,5.0,3.0,60.0
HEWC9733A      ,5.0,3.0,60.0
OIC83121,5.0,3.0,60.0
SAF5110        ,15.0,9.0,60.0
TOP74716       ,20.0,12.0,60.0
QRTWM4818      ,5.0,3.0,60.0
ITYCI-12,20.0,12.0,60.0
BULC4563,45.0,27.0,60.0
AVT75302       ,5.0,3.0,60.0
AVE09700       ,20.0,12.0,60.0
NUKRF187C,25.0,15.0,60.0
URIR12SU2000PL,10.0,6.0,60.0
ITA30030,10.0,6.0,60.0
ESS52538,85.0,51.0,60.0
HEWC5016A      ,5.0,3.0,60.0
IRS100101      ,70.0,42.0,60.0
AVE13205       ,200.0,120.0,60.0
IOM33004       ,30.0,18.0,60.0
HUN2001        ,15.0,9.0,60.0
HON584L-P      ,10.0,6.0,60.0
ESS58817       ,50.0,30.0,60.0
PENR400,70.0,42.0,60.0
QUA41667       ,5.0,3.0,60.0
SAF4185BU      ,10.0,6.0,60.0
KRY2438616,5.0,3.0,60.0
GBC3200717     ,5.0,3.0,60.0
AVE49838       ,10.0,6.0,60.0
SAN63720,50.0,30.0,60.0
KMW62220,25.0,15.0,60.0
PAP51915,165.0,99.0,60.0
NUKNR-100      ,10.0,6.0,60.0
FEL85615,10.0,6.0,60.0
PMC08793       ,100.0,60.0,60.0
XER016-1607-00,5.0,3.0,60.0
ESS57756       ,10.0,6.0,60.0
HON785LSL      ,5.0,3.0,60.0
SMD87855,338.0,203.0,60.05917159763314
SAN19072,218.0,131.0,60.091743119266056
AVE17527,218.0,131.0,60.091743119266056
GLW616F2-1/3BLU,331.0,199.0,60.120845921450154
OIC97800,148.0,89.0,60.13513513513514
ESS59354       ,286.0,172.0,60.13986013986014
MMM558-CL      ,1079.0,649.0,60.14828544949027
MMM686-2GO     ,113.0,68.0,60.176991150442475
AVE17526,324.0,195.0,60.18518518518518
UKP11811,201.0,121.0,60.19900497512438
NIB752014244854,196.0,118.0,60.204081632653065
POL627762      ,93.0,56.0,60.215053763440864
KOD8090250     ,488.0,294.0,60.24590163934426
SPR70204,2976.0,1794.0,60.28225806451613
ESS12812,136.0,82.0,60.294117647058826
MMF233-0881W-08,509.0,307.0,60.31434184675835
FDP26582,63.0,38.0,60.317460317460316
NAT01510,63.0,38.0,60.317460317460316
DYM30856,411.0,248.0,60.34063260340633
SPR25000,58.0,35.0,60.3448275862069
WEVCO923       ,58.0,35.0,60.3448275862069
ELD22623,285.0,172.0,60.35087719298246
TEIT46908,53.0,32.0,60.37735849056604
AVE05873,48.0,29.0,60.416666666666664
QUAR4300,48.0,29.0,60.416666666666664
AVE05998,48.0,29.0,60.416666666666664
AAG70-800-05-04,187.0,113.0,60.42780748663102
SPR16-1/4LB,695.0,420.0,60.431654676258994
TEXBA-35       ,637.0,385.0,60.43956043956044
ELD03932,182.0,110.0,60.43956043956044
GWC86301,134.0,81.0,60.44776119402985
GUS60-461,746.0,451.0,60.45576407506702
ESPGL,625.0,378.0,60.48
PAP391-01,7347.0,4447.0,60.528106710221856
RUB06203,33.0,20.0,60.60606060606061
SAN69056,66.0,40.0,60.60606060606061
MATML30,33.0,20.0,60.60606060606061
SEL45011,320.0,194.0,60.625
ACC25078,2713.0,1646.0,60.67084408403981
HEWC8728AN     ,206.0,125.0,60.679611650485434
BICAF11-BE,598.0,363.0,60.702341137123746
AAGSK22-00,1364.0,828.0,60.70381231671554
HON2403NAB12   ,28.0,17.0,60.714285714285715
WLJG7212       ,79.0,48.0,60.75949367088607
MMF26492080,51.0,31.0,60.78431372549019
DIX80613,51.0,31.0,60.78431372549019
IMN16555,459.0,279.0,60.78431372549019
CRO8004-4,51.0,31.0,60.78431372549019
PENA75-A       ,97.0,59.0,60.824742268041234
ADCNPF886,521.0,317.0,60.84452975047984
PCEKX-FB421    ,23.0,14.0,60.869565217391305
RUB352000BEIG,23.0,14.0,60.869565217391305
PAC1859546,23.0,14.0,60.869565217391305
RIV01175,161.0,98.0,60.869565217391305
TEIT8086,46.0,28.0,60.869565217391305
CRD18837,115.0,70.0,60.869565217391305
AVE47986,399.0,243.0,60.902255639097746
EPST041020     ,110.0,67.0,60.90909090909091
AVE11534       ,41.0,25.0,60.97560975609756
EVEL91BP-2,1423.0,868.0,60.997891777933944
SMD74254,613.0,374.0,61.01141924959217
FSK34527797    ,59.0,36.0,61.016949152542374
AVE73324,316.0,193.0,61.075949367088604
SPR28883,167.0,102.0,61.07784431137725
DYM41913       ,36.0,22.0,61.111111111111114
XER6R902,18.0,11.0,61.111111111111114
FEL98737       ,18.0,11.0,61.111111111111114
URIR10201NS,18.0,11.0,61.111111111111114
MMMOAC200RF    ,36.0,22.0,61.111111111111114
MMMPP2260,18.0,11.0,61.111111111111114
TOP4151        ,72.0,44.0,61.111111111111114
PAC57178,18.0,11.0,61.111111111111114
ADCVTX992,247.0,151.0,61.1336032388664
GBC3748004,139.0,85.0,61.15107913669065
MACML-5000,1084.0,663.0,61.162361623616235
TOP2170,1012.0,619.0,61.16600790513834
TEXTI-30XIIB,273.0,167.0,61.172161172161175
MAT32030,67.0,41.0,61.19402985074627
CRD11110       ,67.0,41.0,61.19402985074627
BICVCG11-BK,12545.0,7677.0,61.19569549621363
PAR02436,116.0,71.0,61.206896551724135
ECIECI-700-REF,116.0,71.0,61.206896551724135
TOP63385,570.0,349.0,61.228070175438596
SAM18657,976.0,598.0,61.27049180327869
BICGPM11-RD,235.0,144.0,61.276595744680854
KMW60044       ,31.0,19.0,61.29032258064516
SEL49676,1624.0,996.0,61.330049261083744
TOP8001,75.0,46.0,61.333333333333336
WLJ489-148M    ,150.0,92.0,61.333333333333336
SJPS71101,1019.0,625.0,61.33464180569185
VER94375,2432.0,1492.0,61.348684210526315
ROA12010,1993.0,1225.0,61.46512794781736
VER94053,148.0,91.0,61.486486486486484
SNA22028,187.0,115.0,61.49732620320856
AVE11143       ,265.0,163.0,61.509433962264154
CRD18818,169.0,104.0,61.53846153846154
POM925004,26.0,16.0,61.53846153846154
CRO502,13.0,8.0,61.53846153846154
ESS152-1/3GRA  ,26.0,16.0,61.53846153846154
ACM13356       ,13.0,8.0,61.53846153846154
RUB18525       ,13.0,8.0,61.53846153846154
IBM28P2494     ,13.0,8.0,61.53846153846154
XER016-1882-00,13.0,8.0,61.53846153846154
SPR21100,52.0,32.0,61.53846153846154
VTEVT-20-2431,13.0,8.0,61.53846153846154
HON312CP-Q     ,13.0,8.0,61.53846153846154
QRTWC4818      ,13.0,8.0,61.53846153846154
FEL04845       ,26.0,16.0,61.53846153846154
HEW33S,26.0,16.0,61.53846153846154
AAG47348,13.0,8.0,61.53846153846154
KMW62196,13.0,8.0,61.53846153846154
SPR71448,13.0,8.0,61.53846153846154
APK210,13.0,8.0,61.53846153846154
MMM137         ,554.0,341.0,61.55234657039711
SJPS60903,2570.0,1582.0,61.55642023346304
GUS59722,1561.0,961.0,61.56310057655349
NAT22317,242.0,149.0,61.570247933884296
VIOA152,203.0,125.0,61.576354679802954
WLJ363-44BL,263.0,162.0,61.59695817490494
SAM70890,86.0,53.0,61.627906976744185
AVT75318,1212.0,747.0,61.633663366336634
HUN2026,133.0,82.0,61.65413533834587
CNMBC02        ,600.0,370.0,61.666666666666664
AAGSKOR35-00,120.0,74.0,61.666666666666664
ESS51240-20,47.0,29.0,61.702127659574465
VCT1122,209.0,129.0,61.72248803827751
AVE05360,361.0,223.0,61.772853185595565
PIL35360,259.0,160.0,61.77606177606177
DAXN15787NT,348.0,215.0,61.7816091954023
DURPC1300      ,144.0,89.0,61.80555555555556
HUNX3001       ,165.0,102.0,61.81818181818182
SMD68290,55.0,34.0,61.81818181818182
AVE11172       ,110.0,68.0,61.81818181818182
FEL00009,922.0,570.0,61.82212581344903
AAG8058005,616.0,381.0,61.85064935064935
VIOA1301,97.0,60.0,61.855670103092784
PENNLM60-B,194.0,120.0,61.855670103092784
ELD24701,118.0,73.0,61.86440677966102
AVE11667,1175.0,727.0,61.87234042553192
BICMV11-BK,160.0,99.0,61.875
PENPD147A      ,244.0,151.0,61.885245901639344
GUS59-720,5840.0,3615.0,61.90068493150685
DIX32350,21.0,13.0,61.904761904761905
BIN76-6917,84.0,52.0,61.904761904761905
PCERR-830      ,21.0,13.0,61.904761904761905
WLJS300-5-R    ,21.0,13.0,61.904761904761905
ERB16602,21.0,13.0,61.904761904761905
UMIRSSC089006,21.0,13.0,61.904761904761905
PAC57088,42.0,26.0,61.904761904761905
AVTTLF-2B,42.0,26.0,61.904761904761905
POL108673,63.0,39.0,61.904761904761905
VIO09154,260.0,161.0,61.92307692307692
SMD12710       ,155.0,96.0,61.935483870967744
ROL67479,289.0,179.0,61.937716262975776
GEO39900,305.0,189.0,61.967213114754095
HUNX3208,263.0,163.0,61.97718631178707
GEO39098       ,50.0,31.0,62.0
FBC9140112,100.0,62.0,62.0
RUB354006      ,100.0,62.0,62.0
PIL36291       ,100.0,62.0,62.0
BRTLCA9R,137.0,85.0,62.043795620437955
ESS58802,224.0,139.0,62.05357142857143
PENMWL5S-C,58.0,36.0,62.06896551724138
FEL91781,517.0,321.0,62.0889748549323
AMP36180-18,124.0,77.0,62.096774193548384
RAN528845403,161.0,100.0,62.11180124223603
AVE89107,132.0,82.0,62.121212121212125
NES30250,66.0,41.0,62.121212121212125
BSP36932,478.0,297.0,62.13389121338912
DAXN15787ST,103.0,64.0,62.13592233009709
VIOE2301,103.0,64.0,62.13592233009709
SEL10184,5539.0,3443.0,62.15923451886622
KMW62210,37.0,23.0,62.16216216216216
SMD61676,82.0,51.0,62.19512195121951
WLG03032,1027.0,639.0,62.22005842259007
FEL75410,45.0,28.0,62.22222222222222
IMN17333,45.0,28.0,62.22222222222222
WEVCO801,225.0,140.0,62.22222222222222
SHRVX2652H,188.0,117.0,62.234042553191486
BDY1114-4,98.0,61.0,62.244897959183675
BICBLFP51-ASST,294.0,183.0,62.244897959183675
SAM81088,98.0,61.0,62.244897959183675
ESS53443,106.0,66.0,62.264150943396224
BAU68874,1283.0,799.0,62.2759158222915
AVE05501,525.0,327.0,62.285714285714285
PAC2621,61.0,38.0,62.295081967213115
MMF258-0342B-04,207.0,129.0,62.31884057971015
VIOA122,138.0,86.0,62.31884057971015
SMD24110       ,454.0,283.0,62.33480176211454
VIOA1232,93.0,58.0,62.365591397849464
CRD18846,101.0,63.0,62.37623762376238
ACM13363,957.0,597.0,62.38244514106583
ESS21-150-R    ,16.0,10.0,62.5
DAX1821N4T,112.0,70.0,62.5
CNMICD760,16.0,10.0,62.5
SOUW31MCF,24.0,15.0,62.5
POM939010,8.0,5.0,62.5
AVE48908       ,24.0,15.0,62.5
STD999-172DBK  ,24.0,15.0,62.5
AVE11820       ,8.0,5.0,62.5
AVE01032,8.0,5.0,62.5
HEWQ3419A,8.0,5.0,62.5
GEN13050U,104.0,65.0,62.5
AVT78004,32.0,20.0,62.5
BSHWC14566     ,24.0,15.0,62.5
MMMCG3490-20,16.0,10.0,62.5
IBM75P4303     ,8.0,5.0,62.5
SMD74264       ,200.0,125.0,62.5
SMD15333       ,40.0,25.0,62.5
XER016-1879-00,8.0,5.0,62.5
HONS30ABCL     ,16.0,10.0,62.5
AVE11445       ,8.0,5.0,62.5
RUB23580       ,48.0,30.0,62.5
NIB752013925295,16.0,10.0,62.5
CLI87237,8.0,5.0,62.5
NUKBM171OCR    ,16.0,10.0,62.5
SJPS11560,8.0,5.0,62.5
VTEVT-9162,72.0,45.0,62.5
AVE75453,64.0,40.0,62.5
SJPS71111,440.0,275.0,62.5
SAF5291BL      ,8.0,5.0,62.5
QRTTE544G      ,8.0,5.0,62.5
FSK97407797,8.0,5.0,62.5
AVT02031       ,8.0,5.0,62.5
WDF208017,291.0,182.0,62.54295532646048
NUD15109,155.0,97.0,62.58064516129032
AVE17618,147.0,92.0,62.585034013605444
MMM8981-12,337.0,211.0,62.611275964391695
ESS50324,107.0,67.0,62.61682242990654
QUA74106       ,75.0,47.0,62.666666666666664
CRD16803,268.0,168.0,62.6865671641791
WLJ364-14NC,126.0,79.0,62.698412698412696
ROG21036,826.0,518.0,62.71186440677966
GEN12450U,59.0,37.0,62.71186440677966
ACC38602       ,314.0,197.0,62.738853503184714
AAG70-923-75,242.0,152.0,62.8099173553719
AMP20-180,78.0,49.0,62.82051282051282
WLJ368-49NHC,506.0,318.0,62.84584980237154
RIV02051,358.0,225.0,62.849162011173185
NUKBM293,35.0,22.0,62.857142857142854
QRTMPP,35.0,22.0,62.857142857142854
MACML-7950,70.0,44.0,62.857142857142854
VIO07513,781.0,491.0,62.86811779769526
SMD70118       ,202.0,127.0,62.87128712871287
MMM897-24,361.0,227.0,62.880886426592795
AVE67-271,1132.0,712.0,62.897526501766784
ACC21146,849.0,534.0,62.897526501766784
TEIT1094,89.0,56.0,62.92134831460674
EVEE93BP2,116.0,73.0,62.93103448275862
OIC50004,224.0,141.0,62.94642857142857
HAZ34412,834.0,525.0,62.94964028776978
AOPLT-61,540.0,340.0,62.96296296296296
HUN25964,27.0,17.0,62.96296296296296
WLJ364-49NC    ,27.0,17.0,62.96296296296296
SONBM845D,27.0,17.0,62.96296296296296
SONDGDAT72,27.0,17.0,62.96296296296296
BSP36812,173.0,109.0,63.005780346820806
GBC3747321,73.0,46.0,63.013698630136986
MMM688YW2,265.0,167.0,63.0188679245283
RUB15705,65.0,41.0,63.07692307692308
RUB20251       ,65.0,41.0,63.07692307692308
PAP56011,1555.0,981.0,63.08681672025723
MCG20010-435,198.0,125.0,63.13131313131313
AVE49517,236.0,149.0,63.13559322033898
PMC07701,76.0,48.0,63.1578947368421
AVE76000,589.0,372.0,63.1578947368421
WLJ35581       ,19.0,12.0,63.1578947368421
FEL00502,209.0,132.0,63.1578947368421
DEF52509,19.0,12.0,63.1578947368421
DIX33312,1181.0,746.0,63.16680779000847
CLI43916,1282.0,810.0,63.182527301092044
QRTP557M,87.0,55.0,63.2183908045977
PAG37706,155.0,98.0,63.225806451612904
ESS40283       ,155.0,98.0,63.225806451612904
CRD18842,223.0,141.0,63.228699551569505
AVE19550,68.0,43.0,63.23529411764706
HEWQ2509A,340.0,215.0,63.23529411764706
POL623965,1904.0,1204.0,63.23529411764706
AVE05693       ,49.0,31.0,63.265306122448976
AVE47670,245.0,155.0,63.265306122448976
AVE11414       ,305.0,193.0,63.278688524590166
QUA46393,128.0,81.0,63.28125
ESS52570       ,120.0,76.0,63.333333333333336
AVE47761,30.0,19.0,63.333333333333336
WEVCO981       ,180.0,114.0,63.333333333333336
MMM6390-ARL,191.0,121.0,63.35078534031414
RED5L250,374.0,237.0,63.36898395721925
SAN24408       ,142.0,90.0,63.38028169014085
DBL5542-10     ,284.0,180.0,63.38028169014085
RUB16783,41.0,26.0,63.41463414634146
PPC02191,681.0,432.0,63.436123348017624
WLJ54311,1234.0,783.0,63.452188006482984
VIOA1352,52.0,33.0,63.46153846153846
MMMMW311LE,271.0,172.0,63.46863468634686
ESS7320CHE,1416.0,899.0,63.48870056497175
SPR02228,682.0,433.0,63.489736070381234
AAGPM28-28     ,63.0,40.0,63.492063492063494
FEL99672,189.0,120.0,63.492063492063494
UMIKAPP019818,200.0,127.0,63.5
SHREL480SB     ,85.0,54.0,63.529411764705884
GBC4090049,107.0,68.0,63.55140186915888
NUD30050       ,140.0,89.0,63.57142857142857
PAP88082,184.0,117.0,63.58695652173913
BRTLC25M       ,44.0,28.0,63.63636363636363
FEL84455       ,11.0,7.0,63.63636363636363
AVE98-983,66.0,42.0,63.63636363636363
WLY0764508245,11.0,7.0,63.63636363636363
DAXN18471NT,66.0,42.0,63.63636363636363
RUB65972       ,11.0,7.0,63.63636363636363
RUB17621       ,11.0,7.0,63.63636363636363
FEL99498,22.0,14.0,63.63636363636363
ESS42101/3AQU,209.0,133.0,63.63636363636363
BON32-110100,11.0,7.0,63.63636363636363
BSP33645,11.0,7.0,63.63636363636363
WLJ344-44L     ,33.0,21.0,63.63636363636363
GEN12720U,11.0,7.0,63.63636363636363
FBC1901,33.0,21.0,63.63636363636363
VTEVT-5831,11.0,7.0,63.63636363636363
BAU85020       ,44.0,28.0,63.63636363636363
WLJ719-4G,1976.0,1258.0,63.663967611336034
MAS00209,179.0,114.0,63.687150837988824
ESS73147,157.0,100.0,63.69426751592356
HEW92298X      ,146.0,93.0,63.6986301369863
PCEKX-FA84,102.0,65.0,63.72549019607843
SMD10503,102.0,65.0,63.72549019607843
CCS23615,182.0,116.0,63.73626373626374
PENMWL5M-C,69.0,44.0,63.768115942028984
SPRDCS04M,69.0,44.0,63.768115942028984
SMD72075,599.0,382.0,63.77295492487479
DIX51800,693.0,442.0,63.78066378066378
XER8R3816,58.0,37.0,63.793103448275865
WLY0764508202,58.0,37.0,63.793103448275865
MMM657         ,500.0,319.0,63.8
AVE22-211      ,221.0,141.0,63.800904977375566
ITA30026,664.0,424.0,63.855421686746986
PENA65-A,587.0,375.0,63.88415672913118
CRD11952       ,36.0,23.0,63.888888888888886
AAGK1-00,205.0,131.0,63.90243902439025
SPR60010,230.0,147.0,63.91304347826087
FEL99943,97.0,62.0,63.91752577319588
IBM02N8595,61.0,39.0,63.9344262295082
WLJ385-14BL,122.0,78.0,63.9344262295082
VIO89711,61.0,39.0,63.9344262295082
ESS81630,147.0,94.0,63.945578231292515
PAP747-01,11397.0,7288.0,63.94665262788453
NAT01897,2553.0,1633.0,63.96396396396396
MMM681-CONF,311.0,199.0,63.98713826366559
EVEX92RP-4,150.0,96.0,64.0
CCS20501,25.0,16.0,64.0
RUB18573       ,25.0,16.0,64.0
PCEKX-FL541,75.0,48.0,64.0
FEL58471,50.0,32.0,64.0
BRTTN9500,25.0,16.0,64.0
PIL28033,253.0,162.0,64.03162055335969
FEL93037,89.0,57.0,64.04494382022472
MMMC92GP,39.0,25.0,64.1025641025641
ACC38606,716.0,459.0,64.10614525139665
IRS103051,1017.0,652.0,64.11012782694199
ESS72509,223.0,143.0,64.12556053811659
MMMTRIDEX2,276.0,177.0,64.1304347826087
STD9713-6DZ,120.0,77.0,64.16666666666667
WLJ41932,81.0,52.0,64.19753086419753
FEL00051,1701.0,1093.0,64.25631981187537
RUB21449,28.0,18.0,64.28571428571429
RUB18563       ,28.0,18.0,64.28571428571429
ACM14003,42.0,27.0,64.28571428571429
STD9113B-T,14.0,9.0,64.28571428571429
URIST24ERDPL,14.0,9.0,64.28571428571429
BON54-556102,14.0,9.0,64.28571428571429
IOM33005,14.0,9.0,64.28571428571429
FEL36051,14.0,9.0,64.28571428571429
FDP26501,28.0,18.0,64.28571428571429
SMD26820,14.0,9.0,64.28571428571429
LXLL359BK,14.0,9.0,64.28571428571429
SMNSMC2208USBET,14.0,9.0,64.28571428571429
AOPIS47        ,14.0,9.0,64.28571428571429
EPS7770,28.0,18.0,64.28571428571429
TOM68668,28.0,18.0,64.28571428571429
KOD8107120,42.0,27.0,64.28571428571429
ANG1464P,70.0,45.0,64.28571428571429
VIOVC22270,199.0,128.0,64.321608040201
NAT22311,143.0,92.0,64.33566433566433
ESSPN231,143.0,92.0,64.33566433566433
BIN54-201636,115.0,74.0,64.34782608695652
BAU68902,3960.0,2549.0,64.36868686868686
PENBK91RDP-A,1328.0,855.0,64.38253012048193
AVE75257,708.0,456.0,64.40677966101696
AAG70-260-05-04,680.0,438.0,64.41176470588235
PAP58013,1290.0,831.0,64.4186046511628
SPR00350,10588.0,6821.0,64.42198715527012
AVE17514,104.0,67.0,64.42307692307692
SAN10678,104.0,67.0,64.42307692307692
ESS13544,45.0,29.0,64.44444444444444
UKP21609,45.0,29.0,64.44444444444444
AAGE445-16,90.0,58.0,64.44444444444444
SAN22725,847.0,546.0,64.46280991735537
CPLSTSW10B,93.0,60.0,64.51612903225806
TOP50123       ,31.0,20.0,64.51612903225806
WLJ68591,62.0,40.0,64.51612903225806
KOK10156,31.0,20.0,64.51612903225806
BOS10-099,31.0,20.0,64.51612903225806
BRTLCA12R,31.0,20.0,64.51612903225806
ACC54074       ,1100.0,710.0,64.54545454545455
PENAL15C,607.0,392.0,64.57990115321252
AVE47750,144.0,93.0,64.58333333333333
ITYNP12-CP,96.0,62.0,64.58333333333333
DYM30327       ,48.0,31.0,64.58333333333333
MATKA150,48.0,31.0,64.58333333333333
STD9712-6DZ,243.0,157.0,64.60905349794238
AVE47826       ,65.0,42.0,64.61538461538461
SWI37860,147.0,95.0,64.62585034013605
SPR60022,280.0,181.0,64.64285714285714
ESS1257Y,1417.0,916.0,64.64361326746648
ANG1464FL,3508.0,2268.0,64.65222348916761
MMM660-3AN,759.0,491.0,64.69038208168642
PAP70522,1283.0,830.0,64.6921278254092
HEWQ5927A,17.0,11.0,64.70588235294117
LXLL281MB,119.0,77.0,64.70588235294117
PLNH41N        ,17.0,11.0,64.70588235294117
BON12-708040,34.0,22.0,64.70588235294117
SHR19RM100,17.0,11.0,64.70588235294117
BON54-395002   ,17.0,11.0,64.70588235294117
ESS52367,34.0,22.0,64.70588235294117
FDP19078,34.0,22.0,64.70588235294117
EPSC11C539001,17.0,11.0,64.70588235294117
ADCVTX996,224.0,145.0,64.73214285714286
ESS52011,1316.0,852.0,64.74164133738601
BICRLC11-BK,5195.0,3364.0,64.75457170356111
TOP73602,142.0,92.0,64.78873239436619
RAC76520,409.0,265.0,64.79217603911981
ELI75059,179.0,116.0,64.80446927374301
SONDL4TK88,108.0,70.0,64.81481481481481
WEVCO881,108.0,70.0,64.81481481481481
WLJ363-14BL,91.0,59.0,64.83516483516483
SMD85851,273.0,177.0,64.83516483516483
BICSGSF11-BE,310.0,201.0,64.83870967741936
SAN37004,3487.0,2261.0,64.84083739604245
DURMX1400R4Z,111.0,72.0,64.86486486486487
AVE29801,57.0,37.0,64.91228070175438
SAN80788,647.0,420.0,64.91499227202473
QUAR4510,77.0,50.0,64.93506493506493
TBL549RD,331.0,215.0,64.95468277945619
AAGPM310-28,234.0,152.0,64.95726495726495
MMM654-5PK,1878.0,1220.0,64.96272630457933
QRT41E         ,20.0,13.0,65.0
KMW22262       ,20.0,13.0,65.0
TAB48090       ,20.0,13.0,65.0
SAN30005       ,60.0,39.0,65.0
RUB19133,20.0,13.0,65.0
SEL45012,383.0,249.0,65.0130548302872
HON314P-L      ,223.0,145.0,65.02242152466367
BSP34134,4747.0,3088.0,65.05161154413314
SPR21903,1872.0,1218.0,65.06410256410257
PENPD107T-V,229.0,149.0,65.06550218340611
AVE09700,939.0,611.0,65.0692225772098
PENBL37-B,209.0,136.0,65.07177033492823
WLJ35582,570.0,371.0,65.08771929824562
ESS4152-1/5RED ,106.0,69.0,65.09433962264151
NAT22309,404.0,263.0,65.0990099009901
FEL72361,86.0,56.0,65.11627906976744
DEF66701,281.0,183.0,65.12455516014235
BIN52-3024,1807.0,1177.0,65.13558384061982
DIX00800,109.0,71.0,65.13761467889908
UKP11678,459.0,299.0,65.14161220043573
PENBK91RDC-A,1902.0,1239.0,65.14195583596215
MAXSTD-T120,1340.0,873.0,65.14925373134328
PENPD305TB,66.0,43.0,65.15151515151516
ESSRK153,574.0,374.0,65.15679442508711
QRT50T,155.0,101.0,65.16129032258064
ACM13200,89.0,58.0,65.1685393258427
ELD23515       ,23.0,15.0,65.21739130434783
RUB15116,541.0,353.0,65.24953789279112
ACM19019,118.0,77.0,65.2542372881356
FEL91737,167.0,109.0,65.26946107784431
DURCEF80NC,144.0,94.0,65.27777777777777
CNMLS100TS,1063.0,694.0,65.28692380056444
HEA33550,637.0,416.0,65.3061224489796
RIV03190,49.0,32.0,65.3061224489796
